entity_id,kind,date,ville,lieu_nom,lieu_id,source_url,scope
F0035,film,2026-09-15,Toulouse,Utopia Borderouge,L125,https://toulouse.cinemas-utopia.org/film/?id=13722,toulouse
F0006,film,2026-09-15,Toulouse,Utopia Borderouge,L125,https://toulouse.cinemas-utopia.org/film/?id=14045,toulouse
F0005,film,2026-09-15,Toulouse,Utopia Borderouge,L125,https://toulouse.cinemas-utopia.org/film/?id=13457,toulouse
F0033,film,2026-09-15,Toulouse,Utopia Borderouge,L125,https://toulouse.cinemas-utopia.org/film/?id=13754,toulouse
F0040,film,2026-09-15,Toulouse,Utopia Borderouge,L125,https://toulouse.cinemas-utopia.org/film/?id=13042,toulouse
F0010,film,2026-09-15,Toulouse,Utopia Borderouge,L125,https://toulouse.cinemas-utopia.org/film/?id=13449,toulouse
F0026,film,2026-09-15,Toulouse,Utopia Borderouge,L125,https://toulouse.cinemas-utopia.org/film/?id=13696,toulouse
F0028,film,2026-09-15,Tournefeuille,Utopia Tournefeuille,L126,https://toulouse.cinemas-utopia.org/film/?id=13804,toulouse
F0025,film,2026-09-15,Tournefeuille,Utopia Tournefeuille,L126,https://toulouse.cinemas-utopia.org/film/?id=13808,toulouse
F0018,film,2026-09-15,Tournefeuille,Utopia Tournefeuille,L126,https://toulouse.cinemas-utopia.org/film/?id=13474,toulouse
F0023,film,2026-09-15,Tournefeuille,Utopia Tournefeuille,L126,https://toulouse.cinemas-utopia.org/film/?id=11952,toulouse
F0036,film,2026-09-15,Tournefeuille,Utopia Tournefeuille,L126,https://toulouse.cinemas-utopia.org/film/?id=13475,toulouse
F0047,film,2026-09-15,Tournefeuille,Utopia Tournefeuille,L126,https://toulouse.cinemas-utopia.org/film/?id=13952,toulouse
F0022,film,2026-09-15,Tournefeuille,Utopia Tournefeuille,L126,https://toulouse.cinemas-utopia.org/film/?id=13949,toulouse
F0096,film,2026-09-15,Tournefeuille,Utopia Tournefeuille,L126,https://toulouse.cinemas-utopia.org/film/?id=6729,toulouse
F0005,film,2026-09-15,Tournefeuille,Utopia Tournefeuille,L126,https://toulouse.cinemas-utopia.org/film/?id=13457,toulouse
F0012,film,2026-09-15,Tournefeuille,Utopia Tournefeuille,L126,https://toulouse.cinemas-utopia.org/film/?id=13805,toulouse
F0107,film,2026-09-15,Tournefeuille,Utopia Tournefeuille,L126,https://toulouse.cinemas-utopia.org/film/?id=13446,toulouse
F0039,film,2026-09-15,Tournefeuille,Utopia Tournefeuille,L126,https://toulouse.cinemas-utopia.org/film/?id=13809,toulouse
F0453,film,2026-09-15,Toulouse,Cinéma ABC,L127,"https://relay.mvtx.us/ticketing/dbz?code_theater=P0071&gid_entity=movie.movie._.1000028074&tags=Localization.Language.French,Showtime.Accessibility.Accessible,Showtime.Event.Preview,Showtime.Event.Headline,Format.Projection.Digital&perfd=20260915&perft=20:15&code=VF; DISABLED ACCESS; PREVIEW; HEADLINE",toulouse
F0035,film,2026-09-15,Toulouse,Le Cratère,L128,"https://relay.mvtx.us/ticketing/dbz?code_theater=P0056&gid_entity=movie.movie._.1000019327&tags=Localization.Version.Original,Format.Projection.Digital&perfd=20260915&perft=10:00&code=VO",toulouse
F0150,film,2026-09-15,Toulouse,Le Cratère,L128,"https://relay.mvtx.us/ticketing/dbz?code_theater=P0056&gid_entity=movie.movie._.1000015418&tags=Localization.Version.Original,Format.Projection.Digital&perfd=20260915&perft=11:35&code=VO",toulouse
F0010,film,2026-09-15,Toulouse,Le Cratère,L128,"https://relay.mvtx.us/ticketing/dbz?code_theater=P0056&gid_entity=movie.movie._.1000037046&tags=Localization.Version.Original,Format.Projection.Digital&perfd=20260915&perft=13:25&code=VO",toulouse
F0053,film,2026-09-15,Toulouse,Le Cratère,L128,"https://relay.mvtx.us/ticketing/dbz?code_theater=P0056&gid_entity=movie.movie._.316460&tags=Localization.Version.Original,Format.Projection.Digital&perfd=20260915&perft=14:50&code=VO",toulouse
F0070,film,2026-09-15,Toulouse,Le Cratère,L128,"https://relay.mvtx.us/ticketing/dbz?code_theater=P0056&gid_entity=movie.movie._.289867&tags=Localization.Version.Original,Format.Projection.Digital&perfd=20260915&perft=16:55&code=VO",toulouse
F0061,film,2026-09-15,Toulouse,Le Cratère,L128,"https://relay.mvtx.us/ticketing/dbz?code_theater=P0056&gid_entity=movie.movie._.305836&tags=Localization.Version.Original,Format.Projection.Digital&perfd=20260915&perft=19:00&code=VO",toulouse
F0062,film,2026-09-15,Toulouse,Le Cratère,L128,"https://relay.mvtx.us/ticketing/dbz?code_theater=P0056&gid_entity=movie.movie._.1000029301&tags=Localization.Version.Original,Format.Projection.Digital&perfd=20260915&perft=20:40&code=VO",toulouse
F0329,film,2026-09-15,Toulouse,Cinémathèque de Toulouse,L131,https://www.lacinemathequedetoulouse.com/programmation/agenda,toulouse
F0328,film,2026-09-15,Toulouse,Cinémathèque de Toulouse,L131,"https://relay.mvtx.us/ticketing/dbz?code_theater=P0062&gid_entity=movie.movie._.294777&tags=Showtime.Accessibility.Subtitled,Localization.Version.Original,Format.Projection.Digital&perfd=20260915&perft=19:00&code=VO; SUBTITLE",toulouse
F0216,film,2026-09-15,Toulouse,Cinémathèque de Toulouse,L131,https://www.lacinemathequedetoulouse.com/programmation/agenda,toulouse
F0217,film,2026-09-15,Toulouse,Cinémathèque de Toulouse,L131,https://www.lacinemathequedetoulouse.com/programmation/projections/37236,toulouse
A0141,live,2026-09-15,Toulouse,Couvent / Cloître des Jacobins,L134,https://www.radiofrance.fr/francemusique/evenements/festival-festival-piano-jacobins-du-8-au-30-septembre-2026-6541388,toulouse
F0102,film,2026-09-15,Toulouse,Pathé Toulouse Wilson,L137,,toulouse
F0191,film,2026-09-15,Toulouse,Pathé Toulouse Wilson,L137,,toulouse
F0191,film,2026-09-15,Labège,Pathé Toulouse Labège,L138,,toulouse
F0307,film,2026-09-15,Labège,Pathé Toulouse Labège,L138,,toulouse
F0166,film,2026-09-15,Fenouillet,Kinepolis Fenouillet,L140,"https://relay.mvtx.us/ticketing/dbz?code_theater=W3115&gid_entity=movie.movie._.211012&tags=Auditorium.Experience.ScreenX,Format.Projection.Digital&perfd=20260915&perft=13:45&code=Version Francaise; Screen X 2D",toulouse
F0001,film,2026-09-15,Fenouillet,Kinepolis Fenouillet,L140,"https://relay.mvtx.us/ticketing/dbz?code_theater=W3115&gid_entity=movie.movie._.276608&tags=Auditorium.Experience.ScreenX,Format.Projection.Digital&perfd=20260915&perft=17:15&code=Version Francaise; Screen X 2D",toulouse
F0112,film,2026-09-15,Fenouillet,Kinepolis Fenouillet,L140,"https://relay.mvtx.us/ticketing/dbz?code_theater=W3115&gid_entity=movie.movie._.186636&tags=Auditorium.Experience.ScreenX,Format.Projection.Digital&perfd=20260915&perft=20:15&code=Version Francaise; Screen X 2D",toulouse
F0066,film,2026-09-15,Fenouillet,Kinepolis Fenouillet,L140,https://relay.mvtx.us/ticketing/dbz?code_theater=W3115&gid_entity=movie.movie._.14083&tags=Format.Projection.Digital&perfd=20260915&perft=20:15&code=Version Originale; Sous-titres : Francais; 2D,toulouse
F0043,film,2026-09-15,Toulouse,UGC Montaudran,L142,"https://relay.mvtx.us/ticketing/dbz?code_theater=W3140&gid_entity=movie.movie._.324014&tags=Showtime.Accessibility.Accessible,Localization.Version.French,Format.Projection.Digital&perfd=20260915&perft=20:30&code=PMR; 2D; Aime et Decouvre; VF; ",toulouse
F0035,film,2026-09-15,Ramonville-Saint-Agne,L'Autan,L143,"https://relay.mvtx.us/ticketing/dbz?code_theater=P0881&gid_entity=movie.movie._.1000019327&tags=Localization.Language.French,Showtime.Accessibility.Accessible,Format.Projection.Digital&perfd=20260915&perft=15:30&code=VF; DISABLED ACCESS",toulouse
F0078,film,2026-09-15,Ramonville-Saint-Agne,L'Autan,L143,"https://relay.mvtx.us/ticketing/dbz?code_theater=P0881&gid_entity=movie.movie._.305835&tags=Showtime.Accessibility.Subtitled,Localization.Version.Original,Showtime.Accessibility.Accessible,Format.Projection.Digital&perfd=20260915&perft=17:30&code=VO; SUBTITLE; DISABLED ACCESS",toulouse
F0053,film,2026-09-15,Ramonville-Saint-Agne,L'Autan,L143,"https://relay.mvtx.us/ticketing/dbz?code_theater=P0881&gid_entity=movie.movie._.316460&tags=Showtime.Accessibility.Subtitled,Localization.Version.Original,Showtime.Accessibility.Accessible,Format.Projection.Digital&perfd=20260915&perft=21:00&code=VO; SUBTITLE; DISABLED ACCESS",toulouse
F0005,film,2026-09-15,Plaisance-du-Touch,Ecran7 Plaisance,L145,"https://relay.mvtx.us/ticketing/dbz?code_theater=P0918&gid_entity=movie.movie._.188280&tags=Localization.Version.Original,Format.Projection.Digital,Showtime.Accessibility.Accessible&perfd=20260915&perft=13:45",toulouse
F0003,film,2026-09-15,Plaisance-du-Touch,Ecran7 Plaisance,L145,"https://relay.mvtx.us/ticketing/dbz?code_theater=P0918&gid_entity=movie.movie._.1000014969&tags=Localization.Language.French,Showtime.Accessibility.Dubbed,Format.Projection.Digital,Showtime.Accessibility.Accessible&perfd=20260915&perft=14:00",toulouse
F0011,film,2026-09-15,Plaisance-du-Touch,Ecran7 Plaisance,L145,"https://relay.mvtx.us/ticketing/dbz?code_theater=P0918&gid_entity=movie.movie._.1000002942&tags=Localization.Language.French,Showtime.Accessibility.Dubbed,Format.Projection.Digital,Showtime.Accessibility.Accessible&perfd=20260915&perft=14:00",toulouse
F0033,film,2026-09-15,Plaisance-du-Touch,Ecran7 Plaisance,L145,"https://relay.mvtx.us/ticketing/dbz?code_theater=P0918&gid_entity=movie.movie._.1000023007&tags=Localization.Version.Original,BoostPos.XpEtLabels.DerniereSeance,Format.Projection.Digital,Showtime.Accessibility.Accessible&perfd=20260915&perft=16:15",toulouse
F0041,film,2026-09-15,Plaisance-du-Touch,Ecran7 Plaisance,L145,"https://relay.mvtx.us/ticketing/dbz?code_theater=P0918&gid_entity=movie.movie._.323826&tags=Localization.Language.French,Format.Projection.Digital,Showtime.Accessibility.Accessible&perfd=20260915&perft=16:30",toulouse
F0004,film,2026-09-15,Plaisance-du-Touch,Ecran7 Plaisance,L145,"https://relay.mvtx.us/ticketing/dbz?code_theater=P0918&gid_entity=movie.movie._.1000032856&tags=Localization.Language.French,Format.Projection.Digital,Showtime.Accessibility.Accessible&perfd=20260915&perft=16:30",toulouse
F0001,film,2026-09-15,Plaisance-du-Touch,Ecran7 Plaisance,L145,"https://relay.mvtx.us/ticketing/dbz?code_theater=P0918&gid_entity=movie.movie._.276608&tags=Localization.Language.French,Showtime.Accessibility.Dubbed,BoostPos.Image.2D,Format.Projection.Digital,Showtime.Accessibility.Accessible&perfd=20260915&perft=18:15",toulouse
F0006,film,2026-09-15,Plaisance-du-Touch,Ecran7 Plaisance,L145,"https://relay.mvtx.us/ticketing/dbz?code_theater=P0918&gid_entity=movie.movie._.314503&tags=Localization.Language.French,Showtime.Accessibility.Dubbed,Format.Projection.Digital,Showtime.Accessibility.Accessible&perfd=20260915&perft=18:30",toulouse
F0014,film,2026-09-15,Plaisance-du-Touch,Ecran7 Plaisance,L145,"https://relay.mvtx.us/ticketing/dbz?code_theater=P0918&gid_entity=movie.movie._.316021&tags=Localization.Version.Original,Format.Projection.Digital,Showtime.Accessibility.Accessible&perfd=20260915&perft=18:30",toulouse
F0002,film,2026-09-15,Plaisance-du-Touch,Ecran7 Plaisance,L145,"https://relay.mvtx.us/ticketing/dbz?code_theater=P0918&gid_entity=movie.movie._.1000013045&tags=Localization.Language.French,Showtime.Accessibility.Dubbed,Format.Projection.Digital,Showtime.Accessibility.Accessible&perfd=20260915&perft=20:30",toulouse
F0005,film,2026-09-15,Castelginest,Le Castelia,L146,"https://relay.mvtx.us/ticketing/dbz?code_theater=P0583&gid_entity=movie.movie._.188280&tags=Showtime.Accessibility.Subtitled,Localization.Version.Original,Showtime.Accessibility.Accessible,Format.Projection.Digital&perfd=20260915&perft=18:00&code=VO; SUBTITLE; DISABLED ACCESS",toulouse
F0010,film,2026-09-15,Castelginest,Le Castelia,L146,"https://relay.mvtx.us/ticketing/dbz?code_theater=P0583&gid_entity=movie.movie._.1000037046&tags=Localization.Language.French,Showtime.Accessibility.Accessible,Format.Projection.Digital&perfd=20260915&perft=21:00&code=VF; DISABLED ACCESS",toulouse
F0004,film,2026-09-15,Castanet-Tolosan,MJC Ciné 113,L148,"https://relay.mvtx.us/ticketing/dbz?code_theater=P2235&gid_entity=movie.movie._.1000032856&tags=Localization.Language.French,Format.Projection.Digital&perfd=20260915&perft=14:15&code=VF",toulouse
F0159,film,2026-09-15,Castanet-Tolosan,MJC Ciné 113,L148,https://www.mjc-castanet-tolosan.fr/cinema-cine-113/,toulouse
F0014,film,2026-09-15,Castanet-Tolosan,MJC Ciné 113,L148,"https://relay.mvtx.us/ticketing/dbz?code_theater=P2235&gid_entity=movie.movie._.316021&tags=Localization.Language.French,Format.Projection.Digital&perfd=20260915&perft=17:15&code=VF",toulouse
F0030,film,2026-09-15,Castanet-Tolosan,MJC Ciné 113,L148,"https://relay.mvtx.us/ticketing/dbz?code_theater=P2235&gid_entity=movie.movie._.1000019899&tags=Localization.Language.French,Format.Projection.Digital&perfd=20260915&perft=20:15&code=VF",toulouse
A0002,live,2026-09-16,Toulouse,Théâtre Les 3 T,L047,https://new.3tcafetheatre.com/spectacle/les-faux-british/,toulouse
A0294,live,2026-09-16,Toulouse,Théâtre de Poche,L055,https://theatredepochetoulouse.fr/la-programmation-2/septembre/les-dents-du-rire/,toulouse
A0142,live,2026-09-16,Toulouse,Le Taquin,L075,https://billetterie.festik.net/le-taquin/product/tabanar,toulouse
A0429,live,2026-09-16,Toulouse,Le Bijou,L078,https://www.le-bijou.net/event-details/scene-ouverte-de-slam-poesie-avec-jerome-pinel-3,toulouse
A0256,live,2026-09-16,Toulouse,Les Jardins de Candie,L092,https://lesjardinsdecandie.com/,toulouse
